user_id,emotion,user_id.1,gaze_x,gaze_y,attention_time,emotion_score,engagement_score,Product Features,Eye direction
665,angry,853,524,324,3.210188215,0,3.210188215,NA,NA
453,happy,854,151,176,3.826862369,1,4.826862369,NA,NA
63,happy,855,88,489,4.286685147,1,5.286685147,NA,NA
76,neutral,856,281,55,1.959002186,0.5,2.459002186,NA,NA
590,sad,857,264,226,1.057426667,0.2,1.257426667,NA,NA
321,happy,858,414,66,3.525977617,1,4.525977617,NA,NA
371,happy,859,182,500,2.420582433,1,3.420582433,NA,NA
741,angry,860,654,176,1.346362369,0,1.346362369,NA,NA
248,surprise,861,609,103,2.829853807,0.8,3.629853807,NA,NA
148,angry,862,759,19,4.254980251,0,4.254980251,NA,NA
308,surprise,863,460,70,4.350751878,0.8,5.150751878,NA,NA
696,happy,864,239,43,3.655018842,1,4.655018842,NA,NA
402,surprise,865,356,154,1.985317274,0.8,2.785317274,NA,NA
685,happy,866,150,67,1.162345862,1,2.162345862,NA,NA
481,neutral,867,715,436,1.755848594,0.5,2.255848594,NA,NA
147,angry,868,70,463,4.664205034,0,4.664205034,NA,NA
671,neutral,869,372,191,2.569554388,0.5,3.069554388,NA,NA
892,neutral,870,490,161,3.351118896,0.5,3.851118896,NA,NA
685,happy,871,299,27,2.962141299,1,3.962141299,NA,NA
994,happy,872,186,398,2.936891254,1,3.936891254,NA,NA
884,happy,873,258,65,3.327216232,1,4.327216232,NA,NA
241,happy,874,327,0,2.073727335,1,3.073727335,NA,NA
681,sad,875,39,461,3.489030232,0.2,3.689030232,NA,NA
658,surprise,876,7,276,1.835460482,0.8,2.635460482,NA,NA
286,surprise,877,677,352,1.577274736,0.8,2.377274736,NA,NA
197,happy,878,452,197,2.628993788,1,3.628993788,NA,NA
689,angry,879,17,284,4.059476126,0,4.059476126,NA,NA
790,happy,880,762,87,2.748268193,1,3.748268193,NA,NA
361,happy,881,167,323,1.619124906,1,2.619124906,NA,NA
146,surprise,882,576,101,1.258946402,0.8,2.058946402,NA,NA
37,angry,883,731,29,3.744432088,0,3.744432088,NA,NA
4,happy,884,675,311,2.059573356,1,3.059573356,NA,NA
969,neutral,885,307,19,1.271878083,0.5,1.771878083,NA,NA
441,happy,886,389,161,1.897524564,1,2.897524564,NA,NA
556,neutral,887,41,231,3.15255865,0.5,3.65255865,NA,NA
629,angry,888,603,128,2.150548776,0,2.150548776,NA,NA
492,happy,889,323,205,2.672008597,1,3.672008597,NA,NA
417,sad,890,275,478,4.793153685,0.2,4.993153685,NA,NA
126,surprise,891,406,332,4.916903786,0.8,5.716903786,NA,NA
37,angry,892,491,331,3.969033776,0,3.969033776,NA,NA
793,surprise,893,182,176,2.676260236,0.8,3.476260236,NA,NA
474,happy,894,106,366,4.705842675,1,5.705842675,NA,NA
261,angry,895,641,228,4.16297501,0,4.16297501,NA,NA
357,happy,896,358,306,4.416700292,1,5.416700292,NA,NA
820,surprise,897,527,291,4.351937384,0.8,5.151937384,NA,NA
733,angry,898,678,98,3.768172641,0,3.768172641,NA,NA
15,happy,899,186,412,3.940430176,1,4.940430176,NA,NA
968,angry,900,228,405,3.85682088,0,3.85682088,NA,NA
22,angry,901,722,11,1.443764014,0,1.443764014,NA,NA
951,neutral,902,200,108,1.628085636,0.5,2.128085636,NA,NA
199,angry,903,736,154,3.630475232,0,3.630475232,NA,NA
759,surprise,904,682,22,1.393704289,0.8,2.193704289,NA,NA
415,surprise,905,479,276,3.830464526,0.8,4.630464526,NA,NA
50,surprise,906,200,70,1.626727548,0.8,2.426727548,NA,NA
708,angry,907,94,498,1.46888106,0,1.46888106,NA,NA
880,neutral,908,602,187,1.619207938,0.5,2.119207938,NA,NA
225,happy,909,64,15,3.938071058,1,4.938071058,NA,NA
952,sad,910,300,361,3.587098457,0.2,3.787098457,NA,NA
909,sad,911,578,264,2.53136001,0.2,2.73136001,NA,NA
519,neutral,912,466,105,1.070545663,0.5,1.570545663,NA,NA
866,angry,913,614,335,1.432846522,0,1.432846522,NA,NA
346,surprise,914,57,278,3.261527494,0.8,4.061527494,NA,NA
126,surprise,915,230,455,2.703262928,0.8,3.503262928,NA,NA
103,angry,916,300,245,4.85662859,0,4.85662859,NA,NA
359,neutral,917,378,90,4.384899939,0.5,4.884899939,NA,NA
428,angry,918,39,280,1.422865317,0,1.422865317,NA,NA
735,angry,919,621,378,2.962851504,0,2.962851504,NA,NA
387,angry,920,552,167,2.59724078,0,2.59724078,NA,NA
710,sad,921,97,391,4.300201815,0.2,4.500201815,NA,NA
809,neutral,922,108,499,2.218767361,0.5,2.718767361,NA,NA
620,surprise,923,545,56,1.792359666,0.8,2.592359666,NA,NA
814,happy,924,636,164,1.827787182,1,2.827787182,NA,NA
39,surprise,925,639,248,3.882976955,0.8,4.682976955,NA,NA
180,angry,926,542,312,2.494073333,0,2.494073333,NA,NA
784,sad,927,265,329,2.562411313,0.2,2.762411313,NA,NA
931,happy,928,653,228,4.648145322,1,5.648145322,NA,NA
272,neutral,929,37,401,2.621155772,0.5,3.121155772,NA,NA
923,surprise,930,27,87,1.63836121,0.8,2.43836121,NA,NA
321,happy,931,13,385,3.517032508,1,4.517032508,NA,NA
628,angry,932,790,362,2.407436077,0,2.407436077,NA,NA
193,sad,933,383,255,4.410860757,0.2,4.610860757,NA,NA
629,angry,934,572,114,1.575603549,0,1.575603549,NA,NA
229,happy,935,322,86,1.85734937,1,2.85734937,NA,NA
602,surprise,936,290,247,4.135112991,0.8,4.935112991,NA,NA
942,angry,937,736,226,3.95177583,0,3.95177583,NA,NA
561,surprise,938,576,293,3.558188224,0.8,4.358188224,NA,NA
19,sad,939,572,484,2.948163296,0.2,3.148163296,NA,NA
171,surprise,940,519,274,3.707873561,0.8,4.507873561,NA,NA
86,sad,941,376,270,3.718201902,0.2,3.918201902,NA,NA
917,angry,942,186,385,2.431369989,0,2.431369989,NA,NA
276,sad,943,403,321,4.596863136,0.2,4.796863136,NA,NA
420,sad,944,556,9,4.05209184,0.2,4.25209184,NA,NA
802,happy,945,769,178,1.666586957,1,2.666586957,NA,NA
304,sad,946,442,137,4.60702771,0.2,4.80702771,NA,NA
899,sad,947,785,23,2.628609035,0.2,2.828609035,NA,NA
364,sad,948,463,197,3.29958968,0.2,3.49958968,NA,NA
294,sad,949,587,364,4.98196932,0.2,5.18196932,NA,NA
970,angry,950,172,444,3.025757954,0,3.025757954,NA,NA
522,surprise,951,482,484,3.565704483,0.8,4.365704483,NA,NA
135,angry,952,258,374,3.817236048,0,3.817236048,NA,NA
651,surprise,953,262,473,4.071102896,0.8,4.871102896,NA,NA
670,sad,954,41,43,2.156080572,0.2,2.356080572,NA,NA
553,sad,955,569,203,1.999358362,0.2,2.199358362,NA,NA
508,angry,956,470,299,3.196631416,0,3.196631416,NA,NA
986,angry,957,334,348,4.648421287,0,4.648421287,NA,NA
107,neutral,958,31,54,1.647116845,0.5,2.147116845,NA,NA
547,angry,959,500,379,3.439580177,0,3.439580177,NA,NA
109,sad,960,344,403,2.042298172,0.2,2.242298172,NA,NA
174,neutral,961,371,80,3.263000779,0.5,3.763000779,NA,NA
109,sad,962,120,367,1.086839878,0.2,1.286839878,NA,NA
142,happy,963,481,202,3.480297962,1,4.480297962,NA,NA
939,angry,964,759,85,2.215556402,0,2.215556402,NA,NA
559,angry,965,468,111,1.902158237,0,1.902158237,NA,NA
196,sad,966,166,471,2.169054625,0.2,2.369054625,NA,NA
931,happy,967,83,453,3.532513256,1,4.532513256,NA,NA
217,neutral,968,569,444,1.692090632,0.5,2.192090632,NA,NA
755,angry,969,17,89,4.787316215,0,4.787316215,NA,NA
655,neutral,970,255,126,2.172127276,0.5,2.672127276,NA,NA
527,happy,971,717,196,3.458063277,1,4.458063277,NA,NA
939,angry,972,687,208,1.599046978,0,1.599046978,NA,NA
731,sad,973,602,11,3.492524418,0.2,3.692524418,NA,NA
188,neutral,974,351,239,1.596465686,0.5,2.096465686,NA,NA
751,neutral,975,21,403,3.386026965,0.5,3.886026965,NA,NA
206,surprise,976,218,391,1.086465353,0.8,1.886465353,NA,NA
115,sad,977,164,450,2.925984869,0.2,3.125984869,NA,NA
746,happy,978,139,492,4.642000292,1,5.642000292,NA,NA
794,angry,979,435,314,1.480332861,0,1.480332861,NA,NA
862,sad,980,728,448,4.884106921,0.2,5.084106921,NA,NA
923,surprise,981,562,396,4.24781264,0.8,5.04781264,NA,NA
932,angry,982,633,89,1.333036558,0,1.333036558,NA,NA
72,happy,983,348,173,1.254814335,1,2.254814335,NA,NA
911,neutral,984,663,486,2.410887602,0.5,2.910887602,NA,NA
395,angry,985,233,376,4.774141955,0,4.774141955,NA,NA
891,sad,986,645,314,4.271219312,0.2,4.471219312,NA,NA
546,neutral,987,586,122,3.918907098,0.5,4.418907098,NA,NA
780,surprise,988,702,483,1.855953788,0.8,2.655953788,NA,NA
610,surprise,989,769,216,4.837297243,0.8,5.637297243,NA,NA
769,sad,990,578,491,1.801920874,0.2,2.001920874,NA,NA
246,sad,991,56,242,2.766813484,0.2,2.966813484,NA,NA
50,surprise,992,782,344,2.625013498,0.8,3.425013498,NA,NA
112,angry,993,461,71,2.99078955,0,2.99078955,NA,NA
782,sad,994,617,103,1.048735503,0.2,1.248735503,NA,NA
478,angry,995,313,252,2.887687312,0,2.887687312,NA,NA
437,happy,996,239,171,4.638644566,1,5.638644566,NA,NA
710,sad,997,234,53,4.916721859,0.2,5.116721859,NA,NA
886,neutral,998,267,220,2.128318174,0.5,2.628318174,NA,NA
902,sad,999,661,94,2.14965199,0.2,2.34965199,NA,NA
64,happy,1000,48,98,2.204243525,1,3.204243525,NA,NA
1,happy,1001,197,253,5,1,6,1,A (Left)
1,neutral,1002,586.25,253,5,0.5,5.5,2,B (Right)
1,sad,1003,586.25,253,5,0.2,5.2,3,B (Right)
1,happy,1004,197,253,5,1,6,4,A (Left)
1,sad,1005,197,253,5,0.2,5.2,5,A (Left)
1,sad,1006,586.25,253,5,0.2,5.2,6,B (Right)
1,sad,1007,197,253,5,0.2,5.2,7,A (Left)
1,neutral,1008,586.25,253,5,0.5,5.5,8,B (Right)
1,neutral,1009,197,253,5,0.5,5.5,9,A (Left)
3,happy,1010,197,253,5,1,6,1,A (Left)
3,sad,1011,586.25,253,5,0.2,5.2,2,B (Right)
3,sad,1012,586.25,253,5,0.2,5.2,3,B (Right)
3,neutral,1013,586.25,253,5,0.5,5.5,4,B (Right)
3,neutral,1014,586.25,253,5,0.5,5.5,5,B (Right)
3,happy,1015,586.25,253,5,1,6,6,B (Right)
3,sad,1016,586.25,253,5,0.2,5.2,7,B (Right)
3,happy,1017,197,253,5,1,6,8,A (Left)
3,sad,1018,586.25,253,5,0.2,5.2,9,B (Right)
4,sad,1019,197,253,5,0.2,5.2,1,A (Left)
4,sad,1020,197,253,5,0.2,5.2,2,A (Left)
4,happy,1021,197,253,5,1,6,3,A (Left)
4,happy,1022,197,253,5,1,6,4,A (Left)
4,neutral,1023,406,253,5,0.5,5.5,5,C (Neutral)
4,neutral,1024,586.25,253,5,0.5,5.5,6,B (Right)
4,happy,1025,586.25,253,5,1,6,7,B (Right)
4,sad,1026,197,253,5,0.2,5.2,8,A (Left)
4,sad,1027,586.25,253,5,0.2,5.2,9,B (Right)
